                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                0.84486,                0.53826,                0.91035,                0.90777,                0.87254,                0.92422,                0.65116,                 1.0704,                0.60709,                 1.0891,              0.0006239,              0.0006239,              0.0006239
                    141,                0.86175,                0.54649,                0.92833,                0.91071,                0.87092,                0.92719,                0.65169,                 1.0791,                0.61705,                 1.0942,               0.000614,               0.000614,               0.000614
                    142,                0.84878,                0.52734,                0.92291,                0.90946,                0.87714,                0.92845,                0.65354,                 1.0615,                0.62404,                  1.092,              0.0006041,              0.0006041,              0.0006041
                    143,                0.84753,                0.53094,                0.90978,                0.89245,                0.87869,                0.92559,                 0.6611,                 1.0515,                0.59695,                 1.0872,              0.0005942,              0.0005942,              0.0005942
                    144,                 0.8454,                0.53887,                0.91231,                 0.9174,                0.86361,                0.92947,                 0.6638,                  1.059,                0.58826,                  1.082,              0.0005843,              0.0005843,              0.0005843
                    145,                0.84959,                0.53005,                 0.9119,                0.93046,                0.85311,                0.92802,                0.66002,                 1.0586,                0.59078,                  1.086,              0.0005744,              0.0005744,              0.0005744
                    146,                0.82071,                0.53132,                0.91502,                0.94192,                0.85752,                0.93402,                0.65884,                 1.0561,                0.58588,                 1.0733,              0.0005645,              0.0005645,              0.0005645
                    147,                 0.8512,                0.53639,                0.91578,                0.92599,                0.86781,                 0.9292,                0.64701,                 1.0998,                0.60739,                 1.0903,              0.0005546,              0.0005546,              0.0005546
                    148,                0.82873,                0.51522,                0.90588,                0.91699,                0.87623,                0.93662,                0.65863,                 1.0801,                0.59632,                 1.0874,              0.0005447,              0.0005447,              0.0005447
                    149,                0.84793,                0.52062,                 0.9151,                0.91184,                0.87869,                0.93611,                0.66362,                 1.0572,                0.59114,                 1.0812,              0.0005348,              0.0005348,              0.0005348
